surface_source,source_file,location_kind,object_id,line,row_index,column,number_text,numeric_value,context,source_layer,mapping_status,candidate_sources
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,728,,,1.80,1.8,| 8 | 2.23 | 1.80 | 2.24 | 1.78 | 1.94 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,728,,,2.24,2.24,| 8 | 2.23 | 1.80 | 2.24 | 1.78 | 1.94 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,728,,,1.78,1.78,| 8 | 2.23 | 1.80 | 2.24 | 1.78 | 1.94 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,728,,,1.94,1.94,| 8 | 2.23 | 1.80 | 2.24 | 1.78 | 1.94 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,table_caption,,732,,,2,2.0,"Table B.2. Cumulative spending response paths, $K_G(h)$, horizons $h=0,\ldots,8$.",table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,table_caption,,732,,,0,0.0,"Table B.2. Cumulative spending response paths, $K_G(h)$, horizons $h=0,\ldots,8$.",table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,table_caption,,732,,,8,8.0,"Table B.2. Cumulative spending response paths, $K_G(h)$, horizons $h=0,\ldots,8$.",table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,736,,,0,0.0,| 0 | 1.00 | 1.00 | 1.00 | 1.00 | 1.00 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,736,,,1.00,1.0,| 0 | 1.00 | 1.00 | 1.00 | 1.00 | 1.00 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,736,,,1.00,1.0,| 0 | 1.00 | 1.00 | 1.00 | 1.00 | 1.00 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,736,,,1.00,1.0,| 0 | 1.00 | 1.00 | 1.00 | 1.00 | 1.00 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,736,,,1.00,1.0,| 0 | 1.00 | 1.00 | 1.00 | 1.00 | 1.00 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,736,,,1.00,1.0,| 0 | 1.00 | 1.00 | 1.00 | 1.00 | 1.00 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,737,,,1,1.0,| 1 | 1.01 | 1.01 | 1.03 | 1.01 | 1.02 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,737,,,1.01,1.01,| 1 | 1.01 | 1.01 | 1.03 | 1.01 | 1.02 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,737,,,1.01,1.01,| 1 | 1.01 | 1.01 | 1.03 | 1.01 | 1.02 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,737,,,1.03,1.03,| 1 | 1.01 | 1.01 | 1.03 | 1.01 | 1.02 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,737,,,1.01,1.01,| 1 | 1.01 | 1.01 | 1.03 | 1.01 | 1.02 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,737,,,1.02,1.02,| 1 | 1.01 | 1.01 | 1.03 | 1.01 | 1.02 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,738,,,2,2.0,| 2 | 0.84 | 0.84 | 0.85 | 0.83 | 0.84 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,738,,,0.84,0.84,| 2 | 0.84 | 0.84 | 0.85 | 0.83 | 0.84 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,738,,,0.84,0.84,| 2 | 0.84 | 0.84 | 0.85 | 0.83 | 0.84 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,738,,,0.85,0.85,| 2 | 0.84 | 0.84 | 0.85 | 0.83 | 0.84 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,738,,,0.83,0.83,| 2 | 0.84 | 0.84 | 0.85 | 0.83 | 0.84 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,738,,,0.84,0.84,| 2 | 0.84 | 0.84 | 0.85 | 0.83 | 0.84 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,739,,,3,3.0,| 3 | 0.72 | 0.70 | 0.72 | 0.69 | 0.70 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,739,,,0.72,0.72,| 3 | 0.72 | 0.70 | 0.72 | 0.69 | 0.70 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,739,,,0.70,0.7,| 3 | 0.72 | 0.70 | 0.72 | 0.69 | 0.70 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,739,,,0.72,0.72,| 3 | 0.72 | 0.70 | 0.72 | 0.69 | 0.70 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,739,,,0.69,0.69,| 3 | 0.72 | 0.70 | 0.72 | 0.69 | 0.70 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,739,,,0.70,0.7,| 3 | 0.72 | 0.70 | 0.72 | 0.69 | 0.70 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,740,,,4,4.0,| 4 | 0.69 | 0.64 | 0.69 | 0.65 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,740,,,0.69,0.69,| 4 | 0.69 | 0.64 | 0.69 | 0.65 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,740,,,0.64,0.64,| 4 | 0.69 | 0.64 | 0.69 | 0.65 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,740,,,0.69,0.69,| 4 | 0.69 | 0.64 | 0.69 | 0.65 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,740,,,0.65,0.65,| 4 | 0.69 | 0.64 | 0.69 | 0.65 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,740,,,0.66,0.66,| 4 | 0.69 | 0.64 | 0.69 | 0.65 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,741,,,5,5.0,| 5 | 0.69 | 0.63 | 0.70 | 0.66 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,741,,,0.69,0.69,| 5 | 0.69 | 0.63 | 0.70 | 0.66 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,741,,,0.63,0.63,| 5 | 0.69 | 0.63 | 0.70 | 0.66 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,741,,,0.70,0.7,| 5 | 0.69 | 0.63 | 0.70 | 0.66 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,741,,,0.66,0.66,| 5 | 0.69 | 0.63 | 0.70 | 0.66 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,741,,,0.66,0.66,| 5 | 0.69 | 0.63 | 0.70 | 0.66 | 0.66 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,742,,,6,6.0,| 6 | 0.67 | 0.60 | 0.68 | 0.65 | 0.64 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,742,,,0.67,0.67,| 6 | 0.67 | 0.60 | 0.68 | 0.65 | 0.64 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,742,,,0.60,0.6,| 6 | 0.67 | 0.60 | 0.68 | 0.65 | 0.64 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,742,,,0.68,0.68,| 6 | 0.67 | 0.60 | 0.68 | 0.65 | 0.64 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,742,,,0.65,0.65,| 6 | 0.67 | 0.60 | 0.68 | 0.65 | 0.64 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,742,,,0.64,0.64,| 6 | 0.67 | 0.60 | 0.68 | 0.65 | 0.64 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,743,,,7,7.0,| 7 | 0.71 | 0.65 | 0.72 | 0.69 | 0.69 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,743,,,0.71,0.71,| 7 | 0.71 | 0.65 | 0.72 | 0.69 | 0.69 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,743,,,0.65,0.65,| 7 | 0.71 | 0.65 | 0.72 | 0.69 | 0.69 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,743,,,0.72,0.72,| 7 | 0.71 | 0.65 | 0.72 | 0.69 | 0.69 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,743,,,0.69,0.69,| 7 | 0.71 | 0.65 | 0.72 | 0.69 | 0.69 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,743,,,0.69,0.69,| 7 | 0.71 | 0.65 | 0.72 | 0.69 | 0.69 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,744,,,8,8.0,| 8 | 0.78 | 0.73 | 0.77 | 0.75 | 0.75 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,744,,,0.78,0.78,| 8 | 0.78 | 0.73 | 0.77 | 0.75 | 0.75 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,744,,,0.73,0.73,| 8 | 0.78 | 0.73 | 0.77 | 0.75 | 0.75 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,744,,,0.77,0.77,| 8 | 0.78 | 0.73 | 0.77 | 0.75 | 0.75 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,744,,,0.75,0.75,| 8 | 0.78 | 0.73 | 0.77 | 0.75 | 0.75 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,744,,,0.75,0.75,| 8 | 0.78 | 0.73 | 0.77 | 0.75 | 0.75 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,table_caption,,748,,,3,3.0,"Table B.3. Cumulative output to spending ratios, $K_Y(h)/K_G(h)$, horizons $h=0,\ldots,8$.",table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,table_caption,,748,,,0,0.0,"Table B.3. Cumulative output to spending ratios, $K_Y(h)/K_G(h)$, horizons $h=0,\ldots,8$.",table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,table_caption,,748,,,8,8.0,"Table B.3. Cumulative output to spending ratios, $K_Y(h)/K_G(h)$, horizons $h=0,\ldots,8$.",table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,752,,,0,0.0,| 0 | 1.16 | 1.38 | 1.18 | 1.13 | 1.23 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,752,,,1.16,1.16,| 0 | 1.16 | 1.38 | 1.18 | 1.13 | 1.23 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,752,,,1.38,1.38,| 0 | 1.16 | 1.38 | 1.18 | 1.13 | 1.23 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,752,,,1.18,1.18,| 0 | 1.16 | 1.38 | 1.18 | 1.13 | 1.23 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,752,,,1.13,1.13,| 0 | 1.16 | 1.38 | 1.18 | 1.13 | 1.23 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,752,,,1.23,1.23,| 0 | 1.16 | 1.38 | 1.18 | 1.13 | 1.23 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,753,,,1,1.0,| 1 | 2.09 | 2.26 | 2.19 | 1.97 | 2.14 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,753,,,2.09,2.09,| 1 | 2.09 | 2.26 | 2.19 | 1.97 | 2.14 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,753,,,2.26,2.26,| 1 | 2.09 | 2.26 | 2.19 | 1.97 | 2.14 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,753,,,2.19,2.19,| 1 | 2.09 | 2.26 | 2.19 | 1.97 | 2.14 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,753,,,1.97,1.97,| 1 | 2.09 | 2.26 | 2.19 | 1.97 | 2.14 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,753,,,2.14,2.14,| 1 | 2.09 | 2.26 | 2.19 | 1.97 | 2.14 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,754,,,2,2.0,| 2 | 2.66 | 2.71 | 2.80 | 2.45 | 2.65 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,754,,,2.66,2.66,| 2 | 2.66 | 2.71 | 2.80 | 2.45 | 2.65 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,754,,,2.71,2.71,| 2 | 2.66 | 2.71 | 2.80 | 2.45 | 2.65 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,754,,,2.80,2.8,| 2 | 2.66 | 2.71 | 2.80 | 2.45 | 2.65 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,754,,,2.45,2.45,| 2 | 2.66 | 2.71 | 2.80 | 2.45 | 2.65 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,754,,,2.65,2.65,| 2 | 2.66 | 2.71 | 2.80 | 2.45 | 2.65 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,755,,,3,3.0,| 3 | 2.76 | 2.61 | 2.75 | 2.43 | 2.60 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,755,,,2.76,2.76,| 3 | 2.76 | 2.61 | 2.75 | 2.43 | 2.60 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,755,,,2.61,2.61,| 3 | 2.76 | 2.61 | 2.75 | 2.43 | 2.60 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,755,,,2.75,2.75,| 3 | 2.76 | 2.61 | 2.75 | 2.43 | 2.60 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,755,,,2.43,2.43,| 3 | 2.76 | 2.61 | 2.75 | 2.43 | 2.60 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,755,,,2.60,2.6,| 3 | 2.76 | 2.61 | 2.75 | 2.43 | 2.60 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,756,,,4,4.0,| 4 | 2.62 | 2.31 | 2.48 | 2.21 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,756,,,2.62,2.62,| 4 | 2.62 | 2.31 | 2.48 | 2.21 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,756,,,2.31,2.31,| 4 | 2.62 | 2.31 | 2.48 | 2.21 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,756,,,2.48,2.48,| 4 | 2.62 | 2.31 | 2.48 | 2.21 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,756,,,2.21,2.21,| 4 | 2.62 | 2.31 | 2.48 | 2.21 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,756,,,2.33,2.33,| 4 | 2.62 | 2.31 | 2.48 | 2.21 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,757,,,5,5.0,| 5 | 2.66 | 2.02 | 2.53 | 2.21 | 2.26 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,757,,,2.66,2.66,| 5 | 2.66 | 2.02 | 2.53 | 2.21 | 2.26 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,757,,,2.02,2.02,| 5 | 2.66 | 2.02 | 2.53 | 2.21 | 2.26 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,757,,,2.53,2.53,| 5 | 2.66 | 2.02 | 2.53 | 2.21 | 2.26 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,757,,,2.21,2.21,| 5 | 2.66 | 2.02 | 2.53 | 2.21 | 2.26 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,757,,,2.26,2.26,| 5 | 2.66 | 2.02 | 2.53 | 2.21 | 2.26 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,758,,,6,6.0,| 6 | 2.78 | 2.10 | 2.61 | 2.26 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,758,,,2.78,2.78,| 6 | 2.78 | 2.10 | 2.61 | 2.26 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,758,,,2.10,2.1,| 6 | 2.78 | 2.10 | 2.61 | 2.26 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,758,,,2.61,2.61,| 6 | 2.78 | 2.10 | 2.61 | 2.26 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,758,,,2.26,2.26,| 6 | 2.78 | 2.10 | 2.61 | 2.26 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,758,,,2.33,2.33,| 6 | 2.78 | 2.10 | 2.61 | 2.26 | 2.33 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,759,,,7,7.0,| 7 | 2.82 | 2.27 | 2.70 | 2.30 | 2.43 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,759,,,2.82,2.82,| 7 | 2.82 | 2.27 | 2.70 | 2.30 | 2.43 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,759,,,2.27,2.27,| 7 | 2.82 | 2.27 | 2.70 | 2.30 | 2.43 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,759,,,2.70,2.7,| 7 | 2.82 | 2.27 | 2.70 | 2.30 | 2.43 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,759,,,2.30,2.3,| 7 | 2.82 | 2.27 | 2.70 | 2.30 | 2.43 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,759,,,2.43,2.43,| 7 | 2.82 | 2.27 | 2.70 | 2.30 | 2.43 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,760,,,8,8.0,| 8 | 2.87 | 2.47 | 2.91 | 2.37 | 2.59 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,760,,,2.87,2.87,| 8 | 2.87 | 2.47 | 2.91 | 2.37 | 2.59 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,760,,,2.47,2.47,| 8 | 2.87 | 2.47 | 2.91 | 2.37 | 2.59 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,760,,,2.91,2.91,| 8 | 2.87 | 2.47 | 2.91 | 2.37 | 2.59 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,760,,,2.37,2.37,| 8 | 2.87 | 2.47 | 2.91 | 2.37 | 2.59 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,760,,,2.59,2.59,| 8 | 2.87 | 2.47 | 2.91 | 2.37 | 2.59 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,figure_caption,,762,,,0.6,0.6,![Cumulative output-to-spending ratio paths $K_Y(h)/K_G(h)$ from impact through the eighth year. The dotted horizontal line marks the Commission's 0.6 fiscal multiplier used in the Debt Sustainability Monitor scenario framework. The comparison is temporal at impact and cumulative thereafter; it is not an exact instrume,figure_caption_or_scenario_number,candidate_figure_or_non_model_source_required,candidate_figure_manifest_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,3,3.0,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,8,8.0,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,1,1.0,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,3,3.0,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,3,3.0,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,8,8.0,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,8,8.0,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,0.78,0.78,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,764,,,8,8.0,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
