source_file,line,context,number_count,action_classes,source_statuses,candidate_source_keys,requires_article_change
manuscript_imrad.qmd,565,| Real PPP income | 2004 to 2025 | EU27 | Log real PPP GDP per inhabitant |,2,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,566,| Public debt state | 2004 to 2025 | EU27 | Percent of GDP |,2,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,574,"| Investment import content | $m^I_{i,t}=1-DVA^{GFCF}_{i,t}/100$; standardised on the EU27 TiVA panel |",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,576,"| Real PPP income | $q_{i,t}=\log(PPS2020_{i,t}\times CLV20_{i,t}/100)$; standardised on the EU27 panel |",1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,585,| Baseline debt ratio | European Commission Debt Sustainability Monitor 2025 | 2024 to 2036 | Poland |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,586,| Structural balance | European Commission Debt Sustainability Monitor 2025 | 2024 to 2036 | Poland |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,587,| Primary balance | European Commission Debt Sustainability Monitor 2025 | 2024 to 2036 | Poland |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,588,| Nominal growth assumptions | European Commission Debt Sustainability Monitor 2025 and scenario debt inputs | 2025 to 2036 | Poland |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,589,| Interest and growth terms | European Commission Debt Sustainability Monitor 2025 | 2024 to 2036 | Poland |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,590,| Stock flow adjustment | European Commission Debt Sustainability Monitor 2025 | 2024 to 2036 | Poland |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,591,| Ageing costs | European Commission Debt Sustainability Monitor 2025 | 2024 to 2036 | Poland |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,592,| Public investment scenario action | Author scenario design | 2028 to 2036 | Poland |,2,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,607,"D^2_{PL,S}=(z_{PL,S}-\bar{z}_S)'\widehat{\Sigma}_S^{-1}(z_{PL,S}-\bar{z}_S),",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,610,with the support p value computed from the corresponding reference distribution. The output interaction at $h=8$ supplies the response-relevance criterion:,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,613,"H_0:\theta_{8,S}=0.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,616,"The diagnostic pass column is distinct from the main-scenario inclusion column. In this mixed-window run, 8 candidate subsets pass all reported criteria. The response and debt applications carry the three one-state specifications because they keep the economic channels separately readable. The multi-state passes remain",1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,618,"Tables A.3 and A.4 use compact state labels to keep the diagnostic tables readable: import content denotes investment import content, balance-sheet fragility denotes household balance-sheet fragility, public debt denotes the Maastricht debt ratio, and real PPP income denotes the real PPP income level.",2,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,626,| Import content + balance-sheet fragility | <0.001 | Diagnostic pass; sensitivity candidate |,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,627,| Investment import content | 0.002 | Main one-state path |,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,628,| Household balance-sheet fragility | 0.003 | Main one-state path |,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,629,| Import content + public debt + balance-sheet fragility | 0.033 | Diagnostic pass; sensitivity candidate |,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,630,| Import content + public debt | 0.040 | Diagnostic pass; sensitivity candidate |,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,631,| Import content + balance-sheet fragility + real PPP income | 0.069 | Diagnostic pass; sensitivity candidate |,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,632,| Public debt | 0.080 | Main one-state path |,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,633,| Import content + real PPP income | 0.080 | Diagnostic pass; sensitivity candidate |,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,634,| Public debt + balance-sheet fragility | 0.115 | Not retained |,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,635,| Import content + public debt + real PPP income | 0.127 | Not retained |,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,636,| Import content + public debt + balance-sheet fragility + real PPP income | 0.179 | Not retained |,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,637,| Balance-sheet fragility + real PPP income | 0.280 | Not retained |,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,638,| Public debt + real PPP income | 0.291 | Not retained |,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,639,| Real PPP income | 0.461 | Not retained |,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,640,| Public debt + balance-sheet fragility + real PPP income | 0.551 | Not retained |,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,648,| Import content + balance-sheet fragility | 10/10 | 27.1 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,649,| Investment import content | 8/8 | 26.9 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,650,| Household balance-sheet fragility | 8/8 | 18.4 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,651,| Import content + public debt + balance-sheet fragility | 12/12 | 29.8 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,652,| Import content + public debt | 10/10 | 29.4 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,653,| Import content + balance-sheet fragility + real PPP income | 12/12 | 27.8 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,654,| Public debt | 8/8 | 26.0 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,655,| Import content + real PPP income | 10/10 | 27.6 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,656,| Public debt + balance-sheet fragility | 10/10 | 26.7 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,657,| Import content + public debt + real PPP income | 12/12 | 31.4 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,658,| Import content + public debt + balance-sheet fragility + real PPP income | 14/14 | 31.9 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,659,| Balance-sheet fragility + real PPP income | 10/10 | 19.7 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,660,| Public debt + real PPP income | 10/10 | 28.5 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,661,| Real PPP income | 8/8 | 18.2 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,662,| Public debt + balance-sheet fragility + real PPP income | 12/12 | 29.1 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,670,| Import content + balance-sheet fragility | 0.148 | 0.911 | 0.576 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,671,| Investment import content | 0.000 | 0.956 | 0.161 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,672,| Household balance-sheet fragility | 0.000 | 0.678 | 0.576 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,673,| Import content + public debt + balance-sheet fragility | 0.434 | 0.972 | 0.576 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,674,| Import content + public debt | 0.245 | 0.998 | 0.161 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,675,| Import content + balance-sheet fragility + real PPP income | 0.506 | 0.910 | 0.576 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,676,| Public debt | 0.000 | 0.976 | 0.081 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,677,| Import content + real PPP income | 0.017 | 0.956 | 0.161 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,678,| Public debt + balance-sheet fragility | 0.434 | 0.893 | 0.576 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,679,| Import content + public debt + real PPP income | 0.245 | 0.993 | 0.161 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,680,| Import content + public debt + balance-sheet fragility + real PPP income | 0.506 | 0.961 | 0.576 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,681,| Balance-sheet fragility + real PPP income | 0.506 | 0.774 | 0.576 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,682,| Public debt + real PPP income | 0.128 | 0.958 | 0.081 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,683,| Real PPP income | 0.000 | 0.769 | 0.074 |,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,684,| Public debt + balance-sheet fragility + real PPP income | 0.506 | 0.895 | 0.576 |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,708,"Notes: Tables A.4a to A.4c present numerical values for the diagnostic metrics described above. Design matrix rank is reported as the estimated rank over the number of columns at the diagnostic horizon; it is an estimability diagnostic, not a ranking of specifications. The condition number and maximum state correlation",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,712,"Appendix B gives the full numerical response paths behind the selected horizons reported in Section 3. Table B.1 reports the cumulative output response $K_Y(h)$ for horizons $h=0,\ldots,8$ for the EU27 panel benchmark, the three Polish evaluations, and their equal weight average. Table B.2 reports the corresponding cum",6,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,720,| 0 | 1.16 | 1.38 | 1.18 | 1.13 | 1.23 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,721,| 1 | 2.10 | 2.29 | 2.26 | 1.98 | 2.17 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,722,| 2 | 2.24 | 2.27 | 2.37 | 2.03 | 2.22 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,723,| 3 | 1.99 | 1.83 | 1.97 | 1.69 | 1.83 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,724,| 4 | 1.80 | 1.47 | 1.72 | 1.45 | 1.55 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,725,| 5 | 1.83 | 1.28 | 1.76 | 1.46 | 1.50 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,726,| 6 | 1.86 | 1.26 | 1.77 | 1.48 | 1.50 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,727,| 7 | 2.00 | 1.48 | 1.93 | 1.58 | 1.67 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,728,| 8 | 2.23 | 1.80 | 2.24 | 1.78 | 1.94 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,736,| 0 | 1.00 | 1.00 | 1.00 | 1.00 | 1.00 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,737,| 1 | 1.01 | 1.01 | 1.03 | 1.01 | 1.02 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,738,| 2 | 0.84 | 0.84 | 0.85 | 0.83 | 0.84 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,739,| 3 | 0.72 | 0.70 | 0.72 | 0.69 | 0.70 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,740,| 4 | 0.69 | 0.64 | 0.69 | 0.65 | 0.66 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,741,| 5 | 0.69 | 0.63 | 0.70 | 0.66 | 0.66 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,742,| 6 | 0.67 | 0.60 | 0.68 | 0.65 | 0.64 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,743,| 7 | 0.71 | 0.65 | 0.72 | 0.69 | 0.69 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,744,| 8 | 0.78 | 0.73 | 0.77 | 0.75 | 0.75 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,752,| 0 | 1.16 | 1.38 | 1.18 | 1.13 | 1.23 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,753,| 1 | 2.09 | 2.26 | 2.19 | 1.97 | 2.14 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,754,| 2 | 2.66 | 2.71 | 2.80 | 2.45 | 2.65 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,755,| 3 | 2.76 | 2.61 | 2.75 | 2.43 | 2.60 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,756,| 4 | 2.62 | 2.31 | 2.48 | 2.21 | 2.33 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,757,| 5 | 2.66 | 2.02 | 2.53 | 2.21 | 2.26 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,758,| 6 | 2.78 | 2.10 | 2.61 | 2.26 | 2.33 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,759,| 7 | 2.82 | 2.27 | 2.70 | 2.30 | 2.43 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,760,| 8 | 2.87 | 2.47 | 2.91 | 2.37 | 2.59 |,6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,762,![Cumulative output-to-spending ratio paths $K_Y(h)/K_G(h)$ from impact through the eighth year. The dotted horizontal line marks the Commission's 0.6 fiscal multiplier used in the Debt Sustainability Monitor scenario framework. The comparison is temporal at impact and cumulative thereafter; it is not an exact instrume,1,source_non_model_figure_context,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,764,Notes: Values are cumulative responses to a public investment shock at horizon $h$ under the paper's shock normalization. Table 3 reports the $h=8$ entries from Tables B.1 to B.3. The EU27 benchmark comes from the linear panel specification with country and year fixed effects and supplies the common output and spending,11,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,768,"This appendix sets out the debt accounting framework used in the scenario application. It reports the 2036 endpoint margins together with the annual debt accounting decomposition. The application evaluates three annual public investment actions, each equal to 1 percentage point of GDP in 2028, 2029, and 2030. The expan",5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,771,"b_t=\frac{1+i_t}{1+g_t}b_{t-1}-pb_t+sfa_t,",3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,777,"b_t^{scenario}=\frac{1+i_t}{1+g_t^{scenario}}b_{t-1}^{scenario}-pb_t^{scenario}+sfa_t,",3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,782,"where the baseline path is the Commission debt path for the same year and $\Delta b_t$ is the reported scenario margin. The annual tables compare the resulting scenario debt ratio with the Commission baseline debt ratio for the same year. They also display the output effect, direct primary balance effect, cyclical prim",2,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,790,| EU27 benchmark | Expansion | -7.1 | -3.5 |,2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,791,| EU27 benchmark | Cut | 7.7 | 3.5 |,2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,792,| Investment import content | Expansion | -4.1 | -1.7 |,2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,793,| Investment import content | Cut | 4.3 | 1.7 |,2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,794,| Household balance-sheet fragility | Expansion | -6.8 | -3.5 |,2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,795,| Household balance-sheet fragility | Cut | 7.3 | 3.5 |,2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,796,| Public debt | Expansion | -3.4 | -2.7 |,2,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,797,| Public debt | Cut | 3.7 | 2.7 |,2,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,798,| Equal weight average | Expansion | -4.8 | -2.6 |,2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,799,| Equal weight average | Cut | 5.1 | 2.6 |,2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,801,Notes: Negative values mean that the 2036 debt-to-GDP ratio is below baseline; positive values mean that it is above baseline. The institutional debt equation is the medium term debt accounting used in the application. The direct debt-to-GDP local projection path reports the estimated debt-ratio response to the same si,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,812,| 2028 | 73.19 | 72.84 | -0.35 | -1.53 |,5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,813,| 2029 | 77.05 | 75.65 | -1.39 | -4.05 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,814,| 2030 | 81.12 | 78.33 | -2.80 | -6.42 |,5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,815,| 2031 | 85.14 | 81.27 | -3.88 | -6.94 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,816,| 2032 | 89.34 | 85.04 | -4.30 | -5.73 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,817,| 2033 | 93.42 | 88.83 | -4.59 | -3.40 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,818,| 2034 | 97.62 | 92.52 | -5.09 | -1.57 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,819,| 2035 | 101.99 | 96.03 | -5.96 | -1.58 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,820,| 2036 | 106.79 | 99.65 | -7.14 | -3.48 |,5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,828,| 2028 | -1.16 | 6.65 | -1.00 | 0.56 | -3.88 | -4.32 |,7,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,829,| 2029 | -3.26 | 7.42 | -2.01 | 1.57 | -3.95 | -4.39 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,830,| 2030 | -5.50 | 7.45 | -2.85 | 2.64 | -3.99 | -4.20 |,7,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,831,| 2031 | -6.32 | 6.14 | -2.57 | 3.04 | -3.91 | -3.44 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,832,| 2032 | -6.02 | 5.12 | -2.25 | 2.89 | -4.02 | -3.38 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,833,| 2033 | -5.62 | 5.09 | -2.09 | 2.70 | -3.84 | -3.24 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,834,| 2034 | -5.50 | 5.42 | -2.05 | 2.64 | -3.86 | -3.27 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,835,| 2035 | -5.70 | 5.72 | -2.07 | 2.73 | -3.88 | -3.21 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,836,| 2036 | -6.09 | 5.61 | -2.15 | 2.92 | -3.89 | -3.13 |,7,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,844,| 2028 | 73.19 | 73.57 | 0.37 | 1.53 |,5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,845,| 2029 | 77.05 | 78.58 | 1.53 | 4.05 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,846,| 2030 | 81.12 | 84.31 | 3.19 | 6.42 |,5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,847,| 2031 | 85.14 | 89.55 | 4.40 | 6.94 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,848,| 2032 | 89.34 | 94.11 | 4.77 | 5.73 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,849,| 2033 | 93.42 | 98.40 | 4.98 | 3.40 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,850,| 2034 | 97.62 | 103.08 | 5.46 | 1.57 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,851,| 2035 | 101.99 | 108.37 | 6.38 | 1.58 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,852,| 2036 | 106.79 | 114.45 | 7.66 | 3.48 |,5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,860,| 2028 | 1.16 | 4.20 | 1.00 | -0.56 | -3.88 | -3.44 |,7,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,861,| 2029 | 3.26 | 3.00 | 2.01 | -1.57 | -3.95 | -3.51 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,862,| 2030 | 5.50 | 2.74 | 2.85 | -2.64 | -3.99 | -3.78 |,7,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,863,| 2031 | 6.32 | 4.40 | 2.57 | -3.04 | -3.91 | -4.38 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,864,| 2032 | 6.02 | 5.76 | 2.25 | -2.89 | -4.02 | -4.67 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,865,| 2033 | 5.62 | 5.96 | 2.09 | -2.70 | -3.84 | -4.44 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,866,| 2034 | 5.50 | 5.68 | 2.05 | -2.64 | -3.86 | -4.45 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,867,| 2035 | 5.70 | 5.30 | 2.07 | -2.73 | -3.88 | -4.54 |,7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,868,| 2036 | 6.09 | 4.78 | 2.15 | -2.92 | -3.89 | -4.66 |,7,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,876,| 2028 | 73.19 | 72.59 | -0.60 | -1.59 |,5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,877,| 2029 | 77.05 | 75.10 | -1.95 | -4.12 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,878,| 2030 | 81.12 | 77.56 | -3.56 | -6.42 |,5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,879,| 2031 | 85.14 | 80.74 | -4.41 | -6.72 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,880,| 2032 | 89.34 | 85.05 | -4.29 | -5.01 |,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
